Title,Company,Salary,Description,city,url
"Lead Data Scientist (GenAI), India - BCG X",Boston Consulting Group,,"The prospective LDS will fit into the company's team-oriented, relationship-based culture, and will feel comfortable reaching out to other members of the…","Mumbai, Maharashtra",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ad1FFWZOsBBwBZDGouyCcICeLSd3pQct3wJ1q5dPO7JGsI4cSZCbT9cbQoYVtPC7CyaYPHGazHhe16ADaLfLtLMS478yl6Z0bRB34SCNb_gDXi6bsROxXBv0h_JOGKm4OxcuChd7yEJf133ZXamksFRmirkpjJ7QUCyWTLQt1sJxSXoVox7APZ3b-wmBrzqnO7OPQirURuTMwHbgKPLxFl4omQ9xwvjzr0ecJePRkPHPmGJ6XUg-kNFVpw-AhG8Hv6WjMVfj1id_KrkPM57-h77EOCDkbjBxaDZnxQ6nIV3P9j0x4eYHmn01O_emUzcLF_1g2wIlmEzdaBZU_9NO3sNDu1A_ujyYWBFo-MbNmfWU1P8v4p2ISI6cwxH-zwTndQQ3evUuJwR_g4n-9l2QhGP8tTe-F9GQyqC89BsG1JYZMZWGyvjRV2infNdfXojeMn0LMvheKvy2rQaFvAZEtuwAMXX0ejnYwaTmcNgBQHEopMJ9P85q4vgWWE3gZFFedrQX_FEV_1duy_eIlptT0xW-gAmS-cvjW_Vpnrz0CVJJvlsizXqS-5NY5_R25WEVUWC7JMgBvOEShuCMMaTdUQxXNp0kuKSfYeoTiyZgMBWrGjzIK1vVkbyFwh28zyxQME5JEsorUAK28H-2wIcQOC7JmcgzWL3US2I0ptLSsu6i9FRSnoBgpejkaDRlvd7zhIWEAZ6ZaN9s7a0QABI72vCky8ncFMA9H2JMbJ0gOFUa_Om7NXuzCJ8qn9jCHB1cihi9rPdgYnYsfJA4J_P8p0DPPyQNK8RmZwSdYHIE3qvWFYQrNJF5JlhRHvGZQvvQI3a-vRs9yjApJz91-_kx600l9Ix1mQ_Cizo6wvPW3Ml5UU4qp6W0Ue96ohP_2Ff9nK8KQg79cbdLSb6ht4mwCKAOoQDWTZcz_tPmgZR6y9uQSjC4KMDpsCkMVyckD4lsHCtf53pGQi3GJIZB2e6kTechvM_Kbfh2ZZDC1LOt1bxPLrqG5ENOgTFE4jjnnEgd-sKZyfcIADA-hucKoDNgS6uCzEZWH_yyHWQ81NuVbmyUmpselIj5dDbpX68dTEzgBYZdosgxvLkWw6bxDfUyVO50jEIzLTQ6I_MBF1aC4RCr9AaEGZYbjKPNWO4aAlpsZhJEPOkUtNoqPeadJDAmkqULgZH9zjOdZqKFxDsar0_gwCoEID2jqFutsrFJtV5HhY5dST5fdpKU7EdG8wpFiNVREwMBcY1WOsUNn4g7ru4G_3wC0tk8uJZAWwI4x7XLsNDsfK7Ljdh05rMNdLlOrT0dW2QIRx2KM=&xkcb=SoDt6_M3_GQsCI5_BJ0DbzkdCdPP&camk=nUmJqO2E8rjlLPM9PWiCuA==&p=8&fvj=0&vjs=3
Tax Consultant II - EU VAT Compliance - Hyderabad,Deloitte,,"Excellent written and verbal communications skills at the business and technical level. Work closely with client business stakeholders in AP, AR, banking and…","Hyderabad, Telangana",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVEMH6N8XB8ugTc3UeC9e-vJtfdEZCemihcatTr4ydNsBn8ZS2_CTj4tGA-PCEoCes8NPc50yJYjbhq7brUN9pRO716BVjnVkRR0qfhOszwwk1F1nI-_ftzeyVpaLwW8CgI8wDP09kTGWUMACDXXViGdNwwLw9S_lmptSm71PxoFkaVj0Zp8kGK7ejn_E9tds5R2T6pVE4iJteHaBZy1zrrSAlmXLoFvjaQyYRsRI1KLkxxppcQN84DH3E-wvNN11IHpn3jUEWp-N5_fjF45ImEpemAVDrtNILUlhSntQ4wFrnq8eWPtGFcKLguzlVge6wi3HFup1WK0YqRbu62OjsVzB1IKRpI1KPBnK-r-1IHFILi9BYxqnM8kL8GZoN0UGZXSqh34JN1GMeSMBhvw-j92nkATWfetUE8yxJlkL3jCRTrwhU3Yk-wcEsn735UOhoNz8qWRc6lxuOCToaNHtuSbCCUf_FSEcOBFlr5bVgvP_O05s-LFx3TI1pLNKNXRLG8srj32A1hypKmAuMYUrrch2pCgxAk5KQNbKaY8P7_CGR41jsT3cbNGiz2O6ew68yO805y7emwVuBtELwgHCG5ms8Hx1GGERHM7ZM26KPx-eubFFykurx_mpYsBCipt8hFpv_nJiwqgG4bdLe2mhF6qdmLbCmQDr8C62bbz96UDkCQBjdvTSGuAUIdL9pI35F484L0cnZ7Ab&xkcb=SoBZ6_M3_GQsCI5_BJ0CbzkdCdPP&camk=CPChkbYSGj8H25xp656n5g==&p=9&fvj=0&vjs=3
SAP PI/PO Developer,Cencora,,"Demonstrates knowledge of software development life cycle (SDLC), modeling of business processes, application design patterns, and business/functional documents…","Pune, Maharashtra",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CNzRKNSVgnP-awBOV7yV09ubgc7YHnGd1YfY0_aJP4wSG_8oqPWshyv5mq5em8jz9lIUhBamhe4i0JYR1Gt0zZMFZ5qsZ35VK93O9ifI6a3VSv77OV8nOLJolKOxJZWy9SmDNCXk57q8UBcCtt2dXkLTTPpfYvucxOfWgHK7fJkon8N98hLfmUQ3RVky_idGd8rrqApmb6cZ4RU9ado08u0qcizd6bjXB1_WoC9s-Ffg5AEvrJYC6TSZaKowEz5EHCPwNOIt56OHlqwXdTTcG4EoWqRjeV_xiGF9q2SK-WlZatmtyHx5UYUTIT2ckPii39Nv-WrcYPIxtXSuJbbQ7DC7HkqJLs7n-HtqQu6XDLg2H3ys5HMxMy3ReVa8_oOLmz-x4K9KawSPtxr5DgvsxVCHMRv53p3muOEwr2ZOjJB8tk0kgsGndKzsQcY1l5umY_nGt-BHOCHE1wsag3klCyGQziKl8MjiRV_Vhd9HDx30qQerqxc8deCC_PcWBHN2yMl91ekUjake9H-B9avIx2JMtwhoIRYOhbodn2g8OvrcKV6bOn59S7DoMx8o1mBMM9FMyoqwKT52YkMdMcV0qHgqMqi_v3tRafh_QxpX7ofZdiN31yvj1n7ElBMCEcZ5s=&xkcb=SoDE6_M3_GQsCI5_BJ0BbzkdCdPP&camk=4HOcmqOLYrDSydgOtdDgDQ==&p=10&fvj=0&vjs=3
Territory Manager- Mumbai,"Diversey, Inc.",,Develop business relationship with key decision makers to further our business interests. Gain business at targeted new accounts within pricing/margin…,"Mumbai, Maharashtra",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DZE2A8EAFTmCRqrSQMadxSFUS8BIk_vH1O0FBb2hnWmNwJ2zrx2jLdt6HY7DcCn4gZvTUFpFC7cZtW0-XDaYTmpidpwAsDE8K6tjOiWcrPVBQH-NIq5-o19Y3wivWkbF2qap93PVgsHdrLeN_UplmjClXpnuJhhj-2cFmjDJ7YNfVFH0Iz6VWT4pPnCig7Vmdmi4kYhauhNjo8-CFcG0u5Cg-bJQja3V-j6Thgu913V3DZ45TQOaSA-tpWqtJ2X6tiAwwAyC-QvlAWYBOYUq5YAoQl605jzAH1lj3FIDV43MnPhwI42n5khKYInDX6XT9IruD5E305zzldtNoBysmfEaUjHczb6K73F3-RzL0t95Oxohw3vp9nf7GFksS5rYqDQOdWE0RsA7fSoqzvJhB2c26cq2IhLVkNaFcgpP6hvoN5MNK2b2BKBwawTSXo3JmAc58pEBYl4RH9c-ISsPsxdDaeS0veQHH2DRQLF2YUGsnVYi20wFvmAnx1WVT3D8yxN1lpx5LbyhQqGQxZYotGkLgLy2YRaXy6fInaSiOKbhfC7oKC2orQ-xJYz_iRM9ujr-1psn0hMzB7bUbem5IDqiSZ3iYpAQqPzCcyafKeEAg2Em7EDsYChkFVcDC4hgboOmMkG3mDLGJszV6yWFaHNzeIwDMGg4-wihB7Gbc2K1n7k-1UrSD-v8S4szjLbUuCiHr2CjCJTlobzC8p2WtVujl9WNXltQth5Yrp_7KbFA==&xkcb=SoBw6_M3_GQsCI5_BJ0AbzkdCdPP&camk=CPChkbYSGj9QJCioj4voIQ==&p=11&fvj=0&vjs=3
Sr. Manager SAP Technical Solutions,Cencora,,"Maintains, enhances, designs, and develops software systems responsible for all core business functions. Manages several business operations functions such as…","Pune, Maharashtra",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CNzRKNSVgnP-awBOV7yV09ubgc7YHnGd1YfY0_aJP4wSG_8oqPWshyv5mq5em8jz9Go1wmFXWRc9ZXYl27n2qaYe3gx8Ep71C7oaaLnvGIt2AXyg5X-5cBAl0yo6Rjr8cpwWTCmGYyFg_EMOSVUMx5fWaM-SBA1bHHaSFC4Mwdxbv2qKT4KqFV1v6hrEEDEWHfiil6YlNb2KCBR3bFMRL6gz6Ojn5Fiufmzht7piYpKnyKjNuLxjYqsLYk_i75i5WO9cvpTfpJQjUrHX8YJw7IJLwHyzWYGOsBXHdEyPrlIwfIUGGdsv-vg1_9zzl9SNmzjqWUASgwt3yTJrcIllT4MdpXg7oGj_bxH4Ngxsc-yA9OwLehK-uefpPY5jEyfC5On2GhjYZIvYFYMXyD8Z8AaxKYi0XCwoIZ-ZCq9b5JDV0HrWMYID0IsYqubdcGo5c2dvRO68G6UL-AGRV-CuczHT-zGwj3ST1RZkl-yXeszoAIZ7PlY0p6XIWQqVBfW_TvPjMf6BlBrMNyb75RqavFMHOz6Fy0FpjMKLSPcsw9MIok-HOsSoriP-AA7BF2UptbQyzurHOkqEUe9czRjF3oPApO9Rtbf2gk7KKmkUaJl8dzQnl09RVKKoF2kH7qW1k=&xkcb=SoD-6_M3_GQsCI5_BJ0HbzkdCdPP&camk=4HOcmqOLYrDSydgOtdDgDQ==&p=12&fvj=0&vjs=3
SAP ABAP Developer ECC,Cencora,,Consults with the business to determine logical design for new business solutions according to existing data architecture. Big Data Frameworks like Hadoop.,"Pune, Maharashtra",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CNzRKNSVgnP-awBOV7yV09ubgc7YHnGd1YfY0_aJP4wSG_8oqPWshyv5mq5em8jz9lIUhBamhe4pnscJZWII0Kbcb_hUi5yBYDIRbKjoTNffqqnLziCp3rpy5nysfAbMiKhE83SNa3h1IdB5no2v2PlfmKHOFvjYY-cFiBFlS485scCIzVu1R-_eroOdPAv85fA78La6QpVRKlJPoz8BEy7SIeqCN_kvoUM9i-bELW2X_lMt4bHouk0ND6Jkym8hJIIV4uNmXYydg75C7PRjxMDdbK7RtzPMa0jLm1WUPL8QN-Q_rRGYZCTH7iJ35TGrRCo34g40JYWPcVQpMRotM5qzmwsyRsn1MycHpyLAZ7Wx5CWhkJOLxBF9mBhliD-fuJX3Phf0PWFyHRwZ9yQcTs6DJmlwxdD7XIEMZXHPib8fpCKmT4oIiH8A9o2pUooWDPaUgaefh0Mo8edsHp-3BdxJJhJHzdlGHS6TyrrEk_Rwh0QYrAHBTAqziJQEd5AWgyvd8mlJzHPduvN1auB2-uQq2XQaUUJc1iw7EhaCu2Sxil5CHbrj87zMJ4fQgmagztxrTgTxRMsl89de5C8FjakH4d3O6g1LPCGBwB5-vSLUbI1r0trbkyZlT-0ESNaA4=&xkcb=SoBK6_M3_GQsCI5_BJ0GbzkdCdPP&camk=4HOcmqOLYrDSydgOtdDgDQ==&p=13&fvj=0&vjs=3
Architect I - Software Engineering,Cencora,,"Demonstrates knowledge of software development life cycle (SDLC), modeling of business processes, application design patterns, and business/functional documents…","Pune, Maharashtra",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CNzRKNSVgnP-awBOV7yV09ubgc7YHnGd1YfY0_aJP4wSG_8oqPWshyv5mq5em8jz__sDRocNhTZODSaY3ycA9JtlwMnOXlUulTs2VYVi6dguDwKgjI9LPN_OgVoVuRSj9Y5kmdSQiHblDhDvMI-_r3_9wvM37IkQFWsDuOxrjly9mZgaA8mcSxog9xyZnFqvfxhrf6CdXXUmepF8Ax2wQMt9QpXKKtWej1kGw85evXJW0up_aMlnhDPmstKjnk-B-Hma5Z6cq2RI1Vj6m6WUi2sO4rXHK8f-BpN2PYnjEYOXhP3YpvRIm1Rwb8debch1W5Nls2Km3mSltQhcWynGX1Ew06N-FtBZ30wfIf7G1owz6AQlTj5_mAtW_z0TxcUpLIfIVT5NDo9WTn4aWvjN4cVrl5llObQszdEn0gYHTJlfJDuhIi8n5PJZbew4eHBjfZnxcbzlvKB6vfzH9B6PbQ5OIBszAi-nPX6Pg5suJi48QxQ3pcYf42TwFX1cIkjfGVyqkL060__3-P7sPou7SZuIL4pdtVeZguaxCByp1mXcTbUxKjO_O0X_NSa2fOzYFsSusWVLhVCG1_YbA818NMtmkYNeFDlGRFBv9UUfspJ7Ft2Bx8GzazDDW9SYskQ2TQDUWqZvABeg==&xkcb=SoDX6_M3_GQsCI5_BJ0FbzkdCdPP&camk=4HOcmqOLYrDSydgOtdDgDQ==&p=14&fvj=0&vjs=3
"Software Engineer, India - X Delivery",Boston Consulting Group,,"As a part of BCG's X Operate team, you will work closely with consulting teams while supporting and maintaining software analytical projects.","Bengaluru, Karnataka",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ad1FFWZOsBBwBZDGouyCcICeLSd3pQct3wJ1q5dPO7JGsI4cSZCbT9105kcMUFOaJCrivwe66WZvzZ6tWdbsw7aCGjRVT6Ywmrth4dbPlkfIOhkWbq0bcsaYMBOHZCtTqsYBaDsYBXGd2rQuZJ7b1IRbEBwjJ68deoBiN4lwR8FmfQXvHN7kTa_kDRnSJbUbzBp31jQJkRZUujXfJBk-amGVlxCZZKsFyj791phK73Gpm5Zx60jzdxhxnY9DAW_ZCSGxBCnnfInaHe8wzvLEsw7C_0Z0lqyFP2rlolbu_QQ0H-uCCb7gJ-I6oWzI7wcMIPnwTX5KiWn696v_g7s5VpEIaoWxN5oxeT4f9Mb2qTJ5ZnO-AxqQtgegBxn8X7FkjcPHjL9N60INiQ1XAtI2Leq1URKu8Yb8hbeHuRZyhdiUt8vbNaU7U-rd1BNmE1hHhWQdmCK-I9cBDrsVdZw_adSr93KE_FgKWfS819EhLKzsKikNTshKBgNEUAipPpGyQoErENDjSSfoZ27S8aZyM4hyM1V1ANEwmpIniegV7ZTFmd7G8UaGIpw1SAdZJDeb9PZok_pLEN_otGtS2lKIgnzP6QGqm-xzZqQCZZCG3Zp_OdbLK7tnPJQ5Fs2GnNPb1PicQ4VOnyXswA2vlwr_bxU1PpnondQtt8ME4_4TtYTjU2BFU5OTz_mIQi1QWR0UUWbFfmCnJQTfmZ8CsyLxW7kdKNP3qojkNGLwso5vH31FnJqMN1Q9Y16eaGIfRJSr7GROeD7UT31_-5HDmzq7KY5TAuBg1gv7DKizfR2XGOUBSbaShNXVYA029UiJXLx8fHCvzTKq1x8jvZaSPNdn58eWfdbEFP6vE9mycsfwp8QqWTTZEXVDUzHFtVFIVYLNoN0kYxxyT41o-1f9IO5VI83QqXoq8F9oOR2R8MpEp6u9ojw6sZVUkDhPwgWRRz--BnlsciBdITEh8tHP4qvLkkJjjji6IiWWZMbPJgNSlB3OzaDq1sn87lw784l4pJDaysneLf0TKSNv1e6peskAOReY-aBoGV_5DCpWcnyVJNIyuvqhq3BcYMtmeJ-_uCNzOK9LRmfKHhTrDn60USCpa8dhD7OGRhe4kCU6Vj7uoVchOyDxqM9je3qWItpe6JSJkOTH1Cl1rjMY2hNx4ECqbjG_QDpq91t0GCXW5xjO0-9I2AZNfxdX_SozvUclSXii1g6taQLWvjYg==&xkcb=SoAx6_M3_GQrqfxGs50LbzkdCdPP&camk=nUmJqO2E8rjuN1csNaTXMg==&p=0&fvj=0&vjs=3
USI |EH |FY25 |R&FA |Cyber-GPS| Splunk|LSA,Deloitte,,"Deloitte’s Cyber Risk Services helps our clients to be secure, vigilant and resilient in the face of an ever increasing array of cyber threats and…","Bengaluru, Karnataka",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVEMH6N8XB8ugTc3UeC9e-vK6pZ0lz3CjrthYrqlIehUQCWuznBOU8vlM073uFRnXgPPQEXsJ17-1SIvJK7WbRLHe0HhKWi1JLaOh2_StD-08WIYzGJ-rR9X3pRx0LonAz9Mv2ci8MaFXpjRMttWHXACiBsETiJbLPaFk91WTSLF_lDMVDeNy0SjCCvt3yhMqch8--us6IdzF5poTUOoHKqGvclhu8O3h_R5BGSQdJhW6FUfYFMf8WHZzaxIIsmnvxXlvn9FGClTDlfYZeqdL6v51CSoZ0DojUre0X31m_xeVhOng4Tt9RCYlzxtfDgXK2v2idfMIAx-hIwBmEGRXbvnyPPJE9rqKzzGWx25ZJCQe0hzbtFMKP2LMUoagP2COI9SREKsuUiYUHrhaZ3VX7G20u3skIMqur4z1NcyQiN7fopllKToU_Wy3hMtGlijo7zxRAGYNwyZ5MYIiQ9F6S7ow8w-Ggz_JJ40qUU6yje9ALk4_Bupl38JLQITdTdc_zZdzzH2m_qqbfna_v_r_6ra2GssGPehh4d30RulJ3-_fX02cBDrx5Njg7hVDeVoRK1r3HoJqgUnawsUJr1OQ5Kq_McvADk2bI2ZbYIcN41-2Yib8NSI--S8Bs1RpDTSYQ4YAEzb7LAGJeMMxsCu-LLwBwrvchamdOdILbs1MeX7HY34gxHnjVNA=&xkcb=SoCF6_M3_GQrqfxGs50KbzkdCdPP&camk=CPChkbYSGj8H25xp656n5g==&p=1&fvj=0&vjs=3
NSE Belgium HR Admin- Associate Analyst- Hyderabad,Deloitte,,USI BSO NSE HR Backend Shared Services - Deloitte Support Services India Private Limited. You will manage the requests on the entire HR lifecycle and support…,"Hyderabad, Telangana",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DIXU_djF9v0NrX_xbLRwj6RWFeuMEgTY6VvwKgvleOVEMH6N8XB8ugTc3UeC9e-vJJ2G6af9VqmXOBvfBRLgs7jNQlj5wITndbBjDLQsoCYqrvbyAwIM2I5ey8Zi9wz2nuSlQkAtu3xiv4PHMN98_pDL8GtZl7valnkULqXxHGrhTQdZHDE-c5Q8skjN-cBhA71CRaH_hPfjh2tkPBMfdXKk8LbJ2R8HbFA50EFo3l247oWiVi4eFUr1KoE5us7He472iAgS9Id3LIOvI4tU0fVJeKWzl0Nom4yaxRd0KEo3YjvWu_IsHVYiSBwbvHzissQkDymtihBf0XUdHVjBsJAHuHQzQeHMc0NFPe-nKGhoczOG13rb0QLr9nBqNtrjk0LMyr-Lxoy8bWnzUxrLxv-5N4mRNhIDK1daVZGnCBUBKdQteYpoaB-CPwqJe08Xmsm1PKWM4T838PRLQvv7vMwE6t4o3Hjy9JN8TEzyjiUdewbG4jf4laPycSf2cdw1grMB2QFmX_EmrjnapeeMgTCoz8quvfXzZPtJLZIpX5tIcfJRQVVNlyPKnk_1pofjs11kgVt-X1KdxV6DN-LnEVGauit4SeZdiY8fzUmRxSwFaHrjtZweL_QjqjFUc8M879j26vWN0LaPqsi1YKhsou9yGpuPgQqfztenWow7hZlHle0iWFvMghU4Gmd5kO-CY4eBaJp-aCe19P3coZ6QAM_Spc-FrKSQ8=&xkcb=SoAY6_M3_GQrqfxGs50JbzkdCdPP&camk=CPChkbYSGj8H25xp656n5g==&p=2&fvj=0&vjs=3
Industrial Goods AS Sr Assoc 1,RSM Delivery Center Private Limited (India),,"Understanding clients' needs and expectations, their business and industry, accounting and control systems, employees, company values and industry-related IFRS…","Gurugram, Haryana",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BB6Duml8MfWOtpHRPc-ByUOEQJjf8M8omVbO3U8VbjCi_Uvoa-tLnnU0K-EisIixg-ZCiHXopqaljS71eVJLO7er3b_OZqnUxErcT59rKoYc7B4RVWdjYAZ3UbCxSzExizPWONP83CvFOH3KKFxbgSqX9LcYNcl87k4140ijCnqAC89na_SU34rGbFvRPUu06B0RA3-6McZ1eiXO_ScG6L-nkTm4YcM_TrZuNw5W3mG7SxWaGSyEv4_6H0AfUMgDFTz_hO6uL4PYVFv3BVv80xwWGCnQpOLiQ_rhVDdZ-1193WLlOzN4smtATgnlwJwLJHr7WUlaShg_51Lsvptq3F9I1-9wRekGQP563KM2jSZ1lMXd22yeROBHZelHTHF6p5cYwDcFJWp_JM2TYzHd45Jt0i28Wc7Pxn2BoTBNOetBlFpQZLFZGGI8j7D8enPdHZlll1KqUXemHMBawuj6QWwDKElRj8OfjeCsuBli5H4uJrZbcjIKpcjFAh4pNn-kmC4tR9Not1-6OEiHDXsFY-ikoJ0sSrchBJYJwKCIJ2cyrbRN7ZuirSdl8t8_AFyk7Nar0VcP8txXJdu1xxJW3tvJSIyJR7YlWpOriZXCn_KfMcQDLpITCq&xkcb=SoCs6_M3_GQrqfxGs50IbzkdCdPP&camk=nUmJqO2E8rgmBo_Y5z7ycw==&p=3&fvj=0&vjs=3
Ab>Initio Developer,ITI Data,,"We are looking for Ab Initio Developer to be able to design and build Ab Initio-based applications across Data Integration, Governance & Quality domains for our…","Hyderabad, Telangana",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CqmF3SpRoBw8RVTq_ZaO_6XA4IbdABLWGC96wiP7CnyTvsVwYP6qJbM-i3nrTJM8ysVUHL484q6DprxPPYXpdkDmk29J1EJw4Jnl5k-T1bRm4TA1Yahrr5ThMpi1sYQ7EFaoWp8qvXhQg_EXLrxJOF8U9d5AZ__xMMvF-TVtqRr6fpCOb_NfLbnb-pGunj4z0M9aAv4yADVoiOaj83fUReRZm5I0q4bQZFB6ilvi2O3s1BfPgv85mMsGYNDcgldRyoBJPS-Oxf6KuGHLRJXeoaXPueiJeT08cq2JFYOh3grCa6h7XA5L-GGq3rL45nQGnDp3bmRxvFcTvMkKPD8GMWFZLFM_munXKwKiSSBWwncirBugW8UILPJJqXqrTWvoCNqrCarYfb2DFtTOowSQWakwGjT3jsol9uBJehZcpjiCc5WrSctSuNJcFGIm2dGQD5C0g3yUugSrmfB_gF5mwEsAdRs_JgV6aehqUkhsvUUKHVrCLC-DFSw-z3-sf1_akO-tLl5dun9zQ4IfynVzanRPQp5pshKp97SRNbK2iAl2oKgzxkyuzyCokUg5n3DG4ib7CUgfn8Tsbe-oNWs6GSeDXPi7MCJmgw5Q75UYmp5Tw0HD6qGqjY3cRzQ4OEo6gJrqmgg8U11XHE-GlHiMMMICcas4udiXc=&xkcb=SoAi6_M3_GQrqfxGs50PbzkdCdPP&camk=CPChkbYSGj-3O5FDgyhEUw==&p=4&fvj=0&vjs=3
Sr. Manager SAP Technical Solutions,Cencora,,"Maintains, enhances, designs, and develops software systems responsible for all core business functions. Manages several business operations functions such as…","Pune, Maharashtra",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CNzRKNSVgnP-awBOV7yV09ubgc7YHnGd1YfY0_aJP4wSG_8oqPWshyv5mq5em8jz9Go1wmFXWRc9ZXYl27n2qaYe3gx8Ep71C7oaaLnvGIt2AXyg5X-5cBAl0yo6Rjr8cpwWTCmGYyFg_EMOSVUMx5fWaM-SBA1bHHaSFC4MwdxYYiPH9H7HhUHA2-y4HYsXAwyDEZrBdj62t0bLmik9RBpEE0UzEUp1J-RCm6GR8qfPZMmDP68rljVzhjprGXhk-7YY3oj7iIOSQpXA7ggNOR5vjZyMCST5PpUXzd85MPiux2vWq6ubxy-U0jjNa6QCKPsIJo59XDhEWtwMdIkV25nmhzrlakKjR9ODe4L2Jv2vsU2O5SsvulgUiLlXaj7_ANUehV62Ya6CIBfikei0y7kXrxnCCeTpbBRTJdixG5J0xziEzs3JaWJN8WAmV77x4gnSf02aciDiA7Gjy5Uqw4Xx7nBbbJzo7pA_zuNMxdjpWcX8gqkvvPNfHzuYnTckHL8IqBJIq9oQU89LY61Xq7SZy6byCoaG0QQJAc19q9b0Hu2AyQ9RXG2BFRQGKBmYJXUt6bekd2LHQLeXV_DJByBTXeHVNpnRj_sDvk0J4NtQXyYIVmbEb4mlU-GHsroCM=&xkcb=SoCW6_M3_GQrqfxGs50ObzkdCdPP&camk=4HOcmqOLYrDSydgOtdDgDQ==&p=5&fvj=0&vjs=3
"Data & Analytics Lead, India - X Delivery",Boston Consulting Group,,You will have the opportunity to leverage analytical methodologies to deliver value to BCG's Consulting (case) teams and Practice Areas (domain) through…,"Gurugram, Haryana",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ad1FFWZOsBBwBZDGouyCcICeLSd3pQct3wJ1q5dPO7JGsI4cSZCbT9cbQoYVtPC7CyaYPHGazHhQL0pmcxEvr6xQfb-BCxq9XO9AxlTMSf9zl04Qp56qrFMt347x299VjC1QcVB8YsMV_3rnhQX-5xp-3tij9t-xZ3Kyekoll-0_O1_KxhhFS7pQ_Ry4sYyNRjzmUl5kxd5nemVyTUlcNdpyC5am_BaOaoVahJ_3XMxnuL8kHjLw2aJ0rKB6196Lr4Xjx-cU6h5t7FKr2zMmjhjoaWruyyH31kPdBH6zQ2D5r_iEQZ2MhCOVhun9zm_loaqFYIPt5ZtpbE0LazO4f2lSi7y8wFczn9JxVY-ZJUAOWDIvBjW_mCvUZc1xkrygXlrRgvp33Nd5sC7oUygqM52w-i_Ol8dX31D9vyurjcwRt11kE2xATMyePjsMuKu6jebjUl3vMjgfg1deZvgmEWHj2sPBIwuIrVSVYxItNCcci2ZFSyRcONZYUlolf4MV8IeCJWM01EigevlRQGdON8Jjouq-5JfShxaBMzbP-nQgbipbvlnC5RSjA1tRM65svpu0PTUzd4d4h5OeUl30js37d6Pi484ayNxdoaunaK42tSugzo-7WdynRLa3v4X7LZM3i4EecbdM5E_b46TbvzL_S9ftheTIgaqRdH81di2zB7KQiLVSlrBsmKMqcHWdmyKV8ARagHhVLd8bKkhGRWXl8pPIfU5-GeZGVe_9MWjq3WNOpcoqJ7S7OoLTtSy7VxeYOE5IsaJUkpeTXfA_LtCmBwnsbBn7HcQxYugNif1P6kmZMl4fTZCo_qLY86xFBtJlhAlyVQ_KOmCot2EFN_2Bf0DXPBRtpeD5zcRduEzLZvo2l9TlplfvElrJudNQ_ICLsdKFfvg7cmqBpvettK_LZvFlWhzOgASg0qe3POuFNQAshUlaGvjlI-UBy3z455jo8y7vytPOpctYwTqjJdnKvcBuS4hEGwAjJvRr4J5UB3ldlvocJxUeJp0ByxJUnadfpTdfqpoFnK3DpjHrZoizz-s2buWJaX7SyfeWNql6v-PVNC0Zrg5MYx1v0eTkm9ponzyC-nEMdebLI7hL1EjcQh3pwxN037D19Li5g2f4lt4syljnhfT01Fu9qknjIVsMeVzrIOsmWZBQDPK8UyTOEeinRsSw5FkAz64kQEfIiVxudEBfrKO4AnIZxh121rt6vJLQLyxQZI1nPq6gxGxDeChw8O_X6z2SuMa-qTIFvhqjeTuG8AemOBVZilTMPLL9PVNkF2eMrCJjRs-8q7qeRJzU9LA15U9LmoVa-ErQ==&xkcb=SoAL6_M3_GQrqfxGs50NbzkdCdPP&camk=nUmJqO2E8rjlLPM9PWiCuA==&p=6&fvj=0&vjs=3
